1502257,Кожевниково,Kozhevnikovo
543348,Козельск,Kozel'sk
543133,Козловка,Kozlovka
543106,Козлово,Kozlovo
2124220,Козырёвск,Kozyrëvsk
543018,Козьмодемьянск,Koz'modem'yansk
546606,Кокошкино,Kokoshkino
546579,Коксовый,Koksovyy
2021908,Кокуй,Kokuy
546554,Кола,Kola
817973,Коледино,Koledino
7077892,Коленово,Kolenovo
546374,Колобово,Kolobovo
546282,Кологрив,Kologriv
546316,Колодезный,Kolodeznyy
546328,Колодезный,Kolodeznyy
546230,Коломна,Kolomna
1502862,Колпашево,Kolpashevo
546105,Колпино,Kolpino
546092,Колпны,Kolpny
546060,Колтубановский,Koltubanovskiy
546055,Колтуши,Koltushi
546534,Колчаново,Kolchanovo
1502822,Колывань,Kolyvan'
545982,Колышлей,Kolyshley
1502847,Кольцово,Kol'tsovo
546521,Кольчугино,Kol'chugino
545978,Колюбакино,Kolyubakino
545938,Комарихинский,Komarikhinskiy
545946,Комаричи,Komarichi
545881,Комарово,Komarovo
1502758,Коммунар,Kommunar
545788,Коммунар,Kommunar
545791,Коммунар,Kommunar
545782,Коммунарка,Kommunarka
545752,Комсомолец,Komsomolets
545747,Комсомолец,Komsomolets
545736,Комсомольск,Komsomol'sk
2021851,Комсомольск-на-Амуре,Komsomolsk-on-Amur
545727,Комсомольский,Komsomol'skiy
545728,Комсомольский,Komsomol'skiy
545690,Комсомольское,Komsomol'skoye
545673,Конаково,Konakovo
545630,Кондоль,Kondol'
545626,Кондопога,Kondopoga
829032,Кондратово,Kondratovo
545575,Кондрово,Kondrovo
545405,Конобеево,Konobeyevo
545400,Коноково,Konokovo
545353,Коноша,Konosha
545282,Константиново,Konstantinovo
545277,Константиновск,Konstantinovsk
545276,Константиновская,Konstantinovskaya
545272,Константиновский,Konstantinovskiy
545223,Конышевка,Konyshevka
545676,Конь,Kon'
9883014,Коньково,Moscow (Konkovo District)
545467,Конёво,Konëvo
545168,Копанская,Kopanskaya
1502603,Копейск,Kopeysk
545129,Копорье,Kopor'ye
9881965,Коптево,Koptevo District
545078,Коптёво,Koptëvo
545001,Кораблино,Korablino
544906,Коренево,Korenëvo
544896,Кореновск,Korenovsk
544904,Коренёво,Korenëvo
544332,Коржевский,Korzhevskiy
1502536,Коркино,Korkino
825035,Коркмаскала,Korkmaskala
544830,Кормежка,Kormëzhka
1502526,Кормиловка,Kormilovka
544746,Коробицыно,Korobitsyno
815104,Коробова,Korobova
544727,Коробово,Korobovo
554233,Королёв,Korolyov
544576,Коротояк,Korotoyak
11888187,Коротчаево,Korotchaevo
544707,Короча,Korocha
2124286,Корсаков,Korsakov
544440,Корсаково,Korsakovo
544397,Корткерос,Kortkeros
2021766,Корфовский,Korfovskiy
817445,Корь,Корь
544370,Коряжма,Koryazhma
544318,Коса,Kosa
9882953,Косино-Ухтомский,Kosino-Ukhtomsky District
1502387,Косиха,Kosikha
544068,Космынино,Kosmynino
544007,Костек,Kostek
461720,Костерево,Kosterevo
543948,Костино,Kostino
543899,Костомукша,Kostomuksha
543864,Кострово,Kostrovo
543878,Кострома,Kostroma
543989,Костёнки,Kostenki
1502321,Косулино,Kosulino
543731,Котельники,Kotel’niki
543731,Котельники,Kotel’niki (Belaya Dacha)
543730,Котельников,Kotel'nikov
543728,Котельниково,Kotelnikowo
543737,Котельнич,Kotel'nich
543704,Котлас,Kotlas
9883015,Котловка,Kotlovka District
543633,Котово,Kotovo
543605,Котовск,Kotovsk
546672,Кохма,Kokhma
546845,Кочево,Kochevo
1503082,Коченёво,Kochenëvo
1503061,Кочки,Kochki
546798,Кочкурово,Kochkurovo
841006,Кочубеевское,Kochubeyevskoye
542975,Краишево,Kraishevo
1502192,Крапивинский,Krapivinskiy
542942,Крапивна,Krapivna
2021644,Краскино,Kraskino
542841,Красково,Kraskovo
542776,Красн.Горбатка,Krasnaya Gorbatka
541647,Красн.Кут,Krasnyy Kut
541573,Красн.Октябрь,Krasnyy Oktyabr'
541582,Красн.Октябрь,Krasnyy Oktyabr'
541401,Красн.Ткач,Krasnyy Tkach
541791,Красн.Четаи,Krasnyye Chetai
541341,Красн.Яр,Krasnyy Yar
541344,Красн.Яр,Krasnyy Yar
542103,Красная,Krasnaya
542790,Красная Глинка,Krasnaya Glinka
542769,Красная Горка,Krasnaya Gorka
542765,Красная Горка,Krasnaya Gorka
542738,Красная Горка,Krasnaya Gorka
542689,Красная Пахра,Krasnaya Pakhra
11152666,Красная Пахра,Krasnaya Pahra
542637,Красная Пойма,Krasnaya Poyma
542680,Красная Поляна,Krasnaya Polyana
542640,Красная Поляна,Krasnaya Polyana
542681,Красная Поляна,Krasnaya Polyana
542673,Красная Поляна,Krasnaya Polyana
542571,Красная Яруга,Krasnaya Yaruga
7751396,Красно,Krasno
542463,Красноармейск,Krasnoarmeysk
542464,Красноармейск,Krasnoarmeysk
542452,Красноармейский,Krasnoarmeyskiy
542435,Красноармейское,Krasnoarmeyskoye
542429,Красноармейское,Krasnoarmeyskoye
1484871,Краснобродский,Krasnobrodskiy
542184,Красновишерск,Krasnovishersk
542182,Красновка,Krasnovka
542345,Красногвардеец,Krasnogvardeyets
8504952,Красногвардейский,Krasnogvargeisky
1502100,Красногвардейский,Krasnogvardeyskiy
542334,Красногвардейское,Krasnogvardeyskoye
542335,Красногвардейское,Krasnogvardeyskoye
542333,Красногвардейское,Krasnogvardeyskoye
542394,Красноглинский Район,Samara (Krasnoglinskiy Rayon)
542378,Красногородск,Krasnogorodskoye
2124187,Красногорск,Krasnogorsk
542374,Красногорск,Krasnogorsk
1502113,Красногорский,Krasnogorskiy
542366,Красногорский,Krasnogorskiy
542356,Красногорское,Krasnogorskoye
1502105,Красногорское,Krasnogorskoye
542420,Краснодар,Krasnodar
542420,Краснодар,Krasnodar (Zapadnyy okrug)
542415,Краснодарский край,Krasnodarskiy Kray
1502013,Красное,Krasnoye
542125,Красное,Krasnoye
542109,Красное,Krasnoye
542090,Красное,Krasnoye
542000,Красное Село,Krasnoye Selo
542024,Красное-на-Волге,Krasnoye-na-Volge
6417459,Краснознаменск,Krasnoznamensk
541947,Краснознаменск,Krasnoznamensk
1501988,Краснозёрское,Krasnozerskoye
2021618,Краснокаменск,Krasnokamensk
542327,Краснокамск,Krasnokamsk
542312,Краснокумское,Krasnokumskoye
461705,Краснолесный,Krasnolesnyy
1502091,Краснообск,Krasnoobsk
2021613,Краснореченский,Krasnorechenskiy
9881951,Красносельский,Moscow (Krasnoselsky District)
542213,Краснослободск,Krasnoslobodsk
542212,Краснослободск,Krasnoslobodsk
1502063,Краснотуранск,Krasnoturansk
1502061,Краснотурьинск,Krasnotur'insk
1502060,Красноуральск,Krasnoural'sk
542199,Красноуфимск,Krasnoufimsk
542400,Краснофарфорный,Krasnofarfornyy
542322,Краснохолм,Krasnokholm
542965,Краснохолмский,Krasnokholmskiy
1502066,Краснощёково,Krasnoshchekovo
1502026,Красноярск,Krasnoyarsk
1502026,Красноярск,Krasnoyarsk (Tsentralnyy rayon)
795140,Красноярская,Krasnoyarskaya
542143,Красноярская,Krasnoyarskaya
541796,Красные Баки,Krasnyye Baki
541747,Красные Ткачи,Krasnyye Tkachi
541826,Красный Бор,Krasnyy Bor
541722,Красный Гуляй,Krasnyy Gulyay
541679,Красный Ключ,Krasnyy Klyuch
864018,Красный Коммунар,Krasnyy Kommunar
1501925,Красный Октябрь,Krasnyy Oktyabr’
541550,Красный Октябрь,Krasnyy Oktyabr'
541549,Красный Октябрь,Krasnyy Oktyabr'
6315155,Красный Октябрь,Krasnyy Oktyabr’
541404,Красный Сулин,Krasnyy Sulin
2012349,Красный Чикой,Krasnyy Chikoy
1501887,Красный Яр,Krasnyy Yar
541345,Красный Яр,Krasnyy Yar
541337,Красный Яр,Krasnyy Yar
541286,Кратово,Kratovo
541235,Кременки,Kremenki
8504955,Крестовский остров,Krestovskiy ostrov
541116,Крестцы,Kresttsy
541256,Кречевицы,Krechevitsy
1501803,Криводановка,Krivodanovka
1501795,Кривошеино,Krivosheino
540849,Кривское,Krivskoye
540834,Кривцово,Krivtsovo
540797,Кривянская,Krivyanskaya
540776,Кромы,Kromy
540771,Кронштадт,Kronshtadt
540771,Кронштадт,Kronstadt
540769,Кропачёво,Kropachëvo
540761,Кропоткин,Kropotkin
540740,Кротовка,Krotovka
521102,Кругловка,Nizhnekruglovskiy
540690,Круглолесское,Kruglolesskoye
1501690,Крутинка,Krutinka
1501706,Крутиха,Krutikha
9883030,Крылатское,Krylatskoye District
540268,Крыловская,Krylovskaya
540267,Крыловская,Krylovskaya
540259,Крым,Krym
866298,Крымск,Krymsk
540251,Крымск,Krymsk
9883065,Крюково,Kryukovo District
540103,Кстово,Kstovo
540042,Куба-Таба,Kuba-Taba
540060,Кубанская,Kubanskaya
540078,Кубачи,Kubachi
540030,Кубинка,Kubinka
540030,Кубинка,Kubinka (Rabochiy poselok)
538138,Кувандык,Kuvandyk
538104,Кувшиново,Kuvshinovo
539794,Кугеси,Kugesi
539897,Кудеевский,Kudeyevskiy
539907,Кудепста,Kudepsta
539885,Кудиново,Kudinovo
1501573,Кудряшовский,Kudryashovskiy
539817,Кудымкар,Kudymkar
538046,Куеда,Kuyeda
537939,Куженер,Kuzhener
537935,Куженкино,Kuzhenkino (Voykovsky District)
537935,Куженкино,Kuzhenkino
1501118,Кузедеево,Kuzedeyevo
537888,Кузино,Kuzino
537737,Кузнецк,Kuznetsk
537695,Кузнецово,Kuznetsovo
875269,Кузнечиха,Kuznechikha
537760,Кузнечиха,Kuznechikha
537740,Кузнечное,Kuznechnoye
537598,Кузоватово,Kuzovatovo
537795,Кузьминские Отвержки,Kuz’minskiye Otverzhki
1501141,Куйбышев,Kuybyshev
538061,Куйбышево,Kuybyshevo
538049,Куйбышевский Затон,Kuybyshevskiy Zaton
537992,Куйвози,Kuyvozi
2021093,Куйтун,Kuytun
539689,Кукмор,Kukmor
539640,Кукуштан,Kukushtan
539578,Кулары,Kulary
539555,Кулебаки,Kulebaki
539537,Кулешовка,Kuleshovka
539511,Кули,Kuli
539385,Кулой,Kuloy
539369,Култаево,Kultayevo
2021343,Култук,Kultuk
1501460,Кулунда,Kulunda
2021370,Кульдур,Kul'dur
868012,Кумачёво,Kumachëvo
539283,Кумертау,Kumertau
539221,Кумылженская,Kumylzhenskaya
539284,Кумёны,Kumëny
1501402,Кунашак,Kunashak
539147,Кунгур,Kungur
9883031,Кунцево,Kuntsevo District
539069,Купавна,Kupavna
1501365,Купино,Kupino
1501356,Курагино,Kuragino
538994,Курах,Kurakh
538937,Курба,Kurba
1501321,Курган,Kurgan
538836,Курганинск,Kurganinsk
2123979,Курильск,Kuril'sk
538739,Куркент,Kurkent
9883040,Куркино,Kurkino District
9883040,Куркино,Moscow (Kurkino District)
538696,Курлово,Kurlovo
538685,Курманаевка,Kurmanayevka
815857,Куровское,Kurovskoye
538601,Куровское,Kurovskoye
538582,Курсавка,Kursavka
538560,Курск,Kursk
538558,Курская,Kurskaya
1501255,Куртамыш,Kurtamysh
538508,Курумоч,Kurumoch
538913,Курчалой,Kurchaloy
538908,Курчатов,Kurchatov
538478,Курьяново,Kuryanovo
7458389,Кусак,Kusak
1501178,Кутопьюган,Kutop'yugan
2021116,Кутулик,Kutulik
539946,Кучугуры,Kuchugury
538340,Кушва,Kushva
538368,Кушнарёнково,Kushnarenkovo
538416,Кущёвская,Kushchëvskaya
540121,Кшенский,Kshenskiy
537346,Кызбурун Первый,Kyzburun Pervyy
1500973,Кызыл,Kyzyl
2021017,Кысыл-Сыр,Kysyl-Syr
537392,Кытлым,Kytlym
1500990,Кытманово,Kytmanovo
1501000,Кыштовка,Kyshtovka
1500997,Кыштым,Kyshtym
537508,Кяхулай,Kyakhulay
11152665,ЛМС,Moscow (Lms)
11152665,ЛМС,LMS
537281,Лабинск,Labinsk
1500933,Лабытнанги,Labytnangi
537238,Ладовская Балка,Ladovskaya Balka
537235,Ладожская,Ladozhskaya
537229,Ладушкин,Ladushkin
536625,Лазаревское,Lazarevskoye
2020887,Лазо,Lazo
2020888,Лазо,Lazo
537158,Лаишево,Laishevo
537107,Лакинск,Lakinsk
6696767,Лангепас,Langepas
536936,Лаптёво,Laptëvo
536818,Латная,Latnaya
537147,Лахденпохья,Lakhdenpokh'ya
536857,Лашма,Lashma
2020871,Лебединый,Lebedinyy
536518,Лебедянь,Lebedyan'
1500764,Лебяжье,Lebyazh'ye
536466,Лебяжье,Lebyazh'ye
1500770,Лебяжье,Lebyazh'ye
535417,Лев Толстой,Lev Tolstoy
535542,Леваши,Levashi
535531,Левашово,Levashevo
535544,Левашово,Levashovo
9881967,Левобережный,Levoberezhny District
535440,Левокумка,Levokumka
535438,Левокумское,Levokumskoye
535366,Лежнево,Lezhnevo
536219,Ленина,Lenina
556654,Ленина,Lenina
536200,Ленинградская,Leningradskaya
2123814,Ленинградский,Leningradskiy
536186,Ленинкент,Leninkent
536162,Лениногорск,Leninogorsk
536155,Ленинск,Leninsk
536156,Ленинск,Leninsk
1500665,Ленинск-Кузнецкий,Leninsk-Kuznetsky
536111,Ленинский,Leninskiy
2020848,Ленинский,Leninskiy
1500667,Ленинский Район,Ekaterinburg (Leninskiy Rayon)
1500666,Ленинский Район,Tyumen (Leninskiy Rayon)
536049,Ленинский Район,Perm (Leninskiy Rayon)
536047,Ленинский Район,Kirov (Leninskiy Rayon)
1500667,Ленинский Район,Yekaterinburg (Leninskiy Rayon)
536067,Ленинский Район,Penza (Leninskiy Rayon)
536053,Ленинский Район,Ivanovo (Leninskiy Rayon)
536054,Ленинский Район,Leninskiy Rayon
536068,Ленинский Район,Samara (Leninskiy Rayon)
2020846,Ленинский Район,Vladivostok (Leninskiy Rayon)
536034,Ленинское,Leninskoye
536035,Ленинское,Leninskoye
2020838,Ленск,Lensk
2123805,Леонидово,Leonidovo
828043,Леонтьевское,Leont'yevskoye
535886,Лермонтов,Lermontov
535886,Лермонтов,Pyatigorsk (Lermontov)
2020824,Лермонтовка,Lermontovka
866267,Лермонтово,Lermontovo
535806,Лесколово,Leskolovo
7611198,Лесная,Lesnaya
1500629,Лесниково,Lesnikovo
6283533,Лесной,Lesnoy
535734,Лесной,Lesnoy
535741,Лесной,Lesnoy
535744,Лесной,Lesnoy
829005,Лесной,Lesnoy
535695,Лесной Городок,Lesnoy Gorodok
535679,Лесные Поляны,Lesnyye Polyany
1500609,Лесогорск,Lesogorsk
535672,Лесогорск,Lesogorsk
2020812,Лесозаводск,Lesozavodsk
1500607,Лесосибирск,Lesosibirsk
535639,Летка,Letka
535625,Летник,Letnik
820082,Лешково,Leshkovo
535839,Лешуконское,Leshukonskoye
535330,Лианозово,Lianozovo
2020734,Ливадия,Livadiya
534717,Ливенка,Livenka
534701,Ливны,Livny
535243,Ликино-Дулево,Likino-Dulevo
535229,Лиман,Liman
535183,Линда,Linda
1500532,Линёво,Linevo
535121,Липецк,Lipetsk (Gord Komsomol'sk)
535121,Липецк,Lipetsk
535113,Липин Бор,Lipin Bor
535099,Липицы,Lipitsy
2020752,Липовцы,Lipovtsy
534841,Лисий Нос,Lisiy Nos
534838,Лиски,Liski
1500485,Листвяги,Listvyagi
2020744,Листвянка,Listvyanka
1500468,Листвянский,Listvyanskiy
2020738,Литовко,Litovko
535254,Лиховской,Likhovskoy
535253,Лихой,Likhoy
535261,Лихославль,Likhoslavl'
534639,Лобаново,Lobanovo
1500426,Лобва,Lobva
534595,Лобня,Lobnya
533940,Ловлинская,Lovlinskaya
534538,Лог,Log
534560,Лодейное Поле,Lodeynoye Pole
533894,Ложки,Lozhki
533891,Ложки,Lozhki
12188499,Лоза,Loza
533916,Лойга,Loyga
534423,Локня,Loknya
534413,Локоть,Lokot'
534352,Ломинцевский,Lomintsevskiy
6647822,Ломоносов,Kronshtadskaya Koloniya
534341,Ломоносов,Lomonosov
9883016,Ломоносовский,Lomonosovsky District
2020707,Лондоко,Londoko
534245,Лопандино,Lopandino
534206,Лопатино,Lopatino
534174,Лопатинский,Lopatinskiy
468835,Лосево,Losevo
534073,Лосево,Losevo
534015,Лосино-Петровский,Losino-Petrovskiy
9881983,Лосиноостровский,Moscow (Losinoostrovsky District)
1500335,Лосиный,Losinyy
533975,Лотошино,Lotoshino
533964,Лоухи,Loukhi
533793,Лубяны,Lubyany
533690,Луга,Luga
533651,Луговая,Lugovaya
533651,Луговая,Lobnya (Lugovaya)
2020673,Луговский,Lugovskiy
1500252,Луговской,Lugovskoy
533097,Лужки,Luzhki
1500207,Лузино,Luzino
533418,Луковецкий,Lukovetskiy
533400,Лукоянов,Lukoyanov
533284,Лунино,Lunino
533301,Лунёво,Lunëvo
533240,Лупполово,Luppolovo
533555,Лух,Lukh
533542,Луховицы,Lukhovitsy
533543,Луховицы,Lukhovitsy
533541,Луховка,Lukhovka
2020689,Лучегорск,Luchegorsk
532776,Лыкошино,Lykoshino
532715,Лысково,Lyskovo
532706,Лысогорская,Lysogorskaya
532664,Лысые Горы,Lysyye Gory
532675,Лысьва,Lys'va
532657,Лыткарино,Lytkarino
533008,Львовский,L'vovskiy
535334,Льгов,L'govskiy
532637,Любань,Lyuban'
532615,Люберцы,Lyubertsy
1500125,Любинский,Lyubinskiy
9882967,Люблино,Moscow (Lyublino District)
532535,Люблино,Lyublino
532518,Любохна,Lyubokhna
532477,Любучаны,Lyubuchany
532459,Людиново,Lyudinovo
532957,Ляды,Lyady
532903,Ляличи,Lyalichi
2020644,Ляличи,Lyalichi
532895,Лямбирь,Lyambir'
532887,Лямино,Lyamino
532860,Лянгасово,Lyangasovo
1541359,Лянтор,Lyantor
12121714,Ляскеля,Khiydensel’ga
875389,Ляхово,Lyakhovo
524925,МО,Moscow Oblast (Novomoskovsky Administrative Okrug)
2123628,Магадан,Magadan
2020595,Маган,Magan
532307,Магарамкент,Magaramkent
6313621,Магас,Magas
2020591,Магдагачи,Magdagachi
2020584,Магистральный,Magistral'nyy
532288,Магнитогорск,Magnitogorsk
2123621,Маго,Mago
532314,Маджалис,Madzhalis
1499124,Мазурово,Mazurovo
528293,Майкоп,Maykop
528289,Майкопское,Maykopskoye
528288,Майкор,Maykor
1499163,Майма,Mayma
528278,Майна,Mayna
528258,Майртуп,Mayrtup
528242,Майский,Mayskiy
528248,Майский,Mayskiy
528239,Майский,Mayskiy
2123371,Майский,Mayskiy
510906,Майский,Mayskiy
2020121,Майя,Mayya
2123614,Макаров,Makarov
532138,Макарьев,Makar'yev
531979,Максатиха,Maksatikha
1500036,Макушино,Makushino
531647,Мал.Ивановка,Malaya Ivanovka
530708,Мал.Козино,Maloye Kozino
531820,Малаховка,Malakhovka
531257,Малая Вишера,Malaya Vishera
531691,Малая Дубна,Malaya Dubna
531426,Малая Пурга,Malaya Purga
531129,Малгобек,Malgobek
531098,Малино,Malino
1499779,Малиновое Озеро,Malinovoye Ozero
1539045,Малиновский,Malinovskiy
530994,Малка,Malka
530972,Малмыж,Malmyzh
530480,Малое Верево,Maloye Verevo
825123,Малое Исаково,Maloye Isakovo
530849,Малоярославец,Maloyaroslavets
530196,Малые Дербеты,Malye Derbety
1499668,Малышева,Malysheva
530326,Малышево,Malyshevo
2020313,Мама,Mama
529709,Мамадыш,Mamadysh
529679,Мамедкала,Mamedkala
529644,Мамоново,Mamonovo
2609901,Мамоново,Mamonovo
529643,Мамоново,Mamonovo
529638,Мамонтовка,Mamontovka
1499428,Мамонтово,Mamontovo
819554,Мамыри,Mamyri
1499386,Манжерок,Manzherok
2020271,Манзурка,Manzurka
529507,Мантурово,Manturovo
529505,Мантурово,Manturovo
529195,Мари-Турек,Mari-Turek
1499350,Мариинск,Mariinsk
529343,Мариинский Посад,Mariinskiy Posad
529205,Маришкино,Marishkino
2056881,Маркова,Markova
529073,Маркс,Marks
558385,Мартан-Чу,Martan-Chu
1499288,Мартюш,Martyush
529376,Марфино,Marfino
529367,Марфино,Marfino
529368,Марфино,Marfino
2020221,Марха,Markha
9881985,Марьина Роща,Moscow (Maryina Roshcha District)
529266,Марьино,Mar'ino
464130,Масаловка,Zavodskoy
528741,Маслова Пристань,Maslova Pristan'
528734,Масловка,Maslovka
528700,Маслово,Maslovo
1499247,Маслянино,Maslyanino
528495,Матвеев Курган,Matveyev Kurgan
528521,Матвеевка,Matveyevka
7434546,Матросский,Matrosskiy
528562,Матросы,Matrosy
528572,Матрёно-Гезово,Matrëno-Gezovo
9883062,Матушкино,Matushkino District
528408,Матюшкино,Matyushkino
532096,Махачкала,Makhachkala
528781,Машково,Mashkovo
528380,Маячный,Mayachnyy
527220,Мга,Mga
527217,Мглин,Mglin
2020095,Мегет,Meget
1499053,Мегион,Megion
528076,Медведев,Medvedev
528056,Медведево,Medvedevo
527968,Медведовская,Medvedovskaya
527888,Медвежьегорск,Medvezh'yegorsk
527955,Медвежьи Озёра,Medvezh’i Ozëra
528109,Медногорск,Mednogorsk
527869,Медынь,Medyn'
12041452,Межгорье,Mezgor'e
1498920,Междуреченск,Mezhdurechensk
527300,Междуреченск,Mezhdurechensk
1498919,Междуреченский,Mezhdurechenskiy
527223,Мезмай,Mezmay
527740,Меленки,Melenki
527717,Мелеуз,Meleuz
527761,Мелехово,Melekhovo
1499042,Мелиораторов,Melioratorov
527697,Мелихово,Melikhovo
527751,Мелиховская,Melikhovskaya
1499007,Мельниково,Mel'nikovo
12041453,Мельчёвка,Melchevka
527580,Менделеево,Mendeleyevo
527581,Менделеево,Mendeleyevo
1498997,Менделеево,Mendeleyevo
527579,Менделеевск,Mendeleyevsk
527529,Мензелинск,Menzelinsk
527370,Месягутово,Mesyagutovo
527361,Металлострой,Metallostroy
9882954,Метрогородок,Metrogorodok District
527861,Мефодиевка,Novorossiysk (Mefodiyevka)
528137,Мечетинская,Mechetinskaya
6417691,Мечниково,Petrovo-Dal’neye (Mechnikovo)
9881952,Мещанский,Meshchansky District
9881952,Мещанский,Moscow (Meshchansky District)
527429,Мещерино,Meshcherino
527405,Мещовск,Meshchovsk
1498894,Миасс,Miass
1498887,Миасское,Miasskoye
527212,Миатли,Miatli
526605,Микулино,Mikulino
526600,Микунь,Mikun'
526558,Миллерово,Millerovo
526543,Милославское,Miloslavskoye
2123278,Мильково,Mil'kovo
526504,Милютинская,Milyutinskaya
526480,Минеральные Воды,Mineralnye Vody
1498693,Минусинск,Minusinsk
870365,Мира,Mira
526354,Мирный,Mirnyy
831129,Мирный,Mirnyy
11612512,Мирный,Mirnyy
2019951,Мирный,Mirny
526357,Мирный,Mirnyy
526296,Мирской,Mirskoy
526150,Митино,Mitino District
9883041,Митино,Moscow (Mitino District)
527034,Михайлов,Mikhaylov
526875,Михайловка,Mikhaylovka
527012,Михайловка,Mikhaylovka
2020013,Михайловка,Mikhaylovka
493702,Михайловск,Mikhaylovsk
526815,Михайловск,Mikhaylovsk
526814,Михайловская,Mikhaylovskaya
526749,Михайловское,Mikhaylovskoye
1498775,Михайловское,Mikhaylovskoye
526651,Михнево,Mikhnëvo
526651,Михнево,Mikhnevo
527191,Мичуринск,Michurinsk
527181,Мичуринское,Michurinskoye
2019945,Мишелевка,Mishelevka
526271,Мишеронский,Misheronskiy
526247,Мишкино,Mishkino
1498633,Мишкино,Mishkino
2019935,Многовершинный,Mnogovershinnyy
2019892,Могойтуй,Mogoytuy
2019912,Могоча,Mogocha
524712,Можайск,Mozhaysk
524712,Можайск,Mozhaysk (Stroitel')
9883032,Можайский,Moscow (Mozhaysky District)
9883032,Можайский,Mozhaysky District
524699,Можга,Mozhga
524736,Моздок,Mozdok
525719,Мокроус,Mokrous
1498511,Мокроусово,Mokrousovo
525659,Мокшан,Mokshan
7601215,Мокшино,Mokshino
9881968,Молжаниновский,Molzhaninovsky District
525566,Молодёжное,Molodëzhnoye
525509,Молоково,Molokovo
525510,Молоково,Molokovo
525585,Молочное,Molochnoye
866057,Молочный,Molochnyy
1498493,Молчаново,Molchanovo
2019819,Монастырище,Monastyrishche
525426,Монастырщина,Monastyrshchina
1498456,Монетный,Monetnyy
525396,Монино,Monino
525404,Мончегорск,Monchegorsk
525280,Моргауши,Morgaushi
525365,Мордово,Mordovo
525262,Морки,Morki
7597852,Морозово,Morozovo
525162,Морозовск,Morozovsk
525145,Морозовы-Борки,Morozovy Borki
525122,Морской,Morskoy
525138,Моршанск,Morshansk
1498399,Моряковский Затон,Moryakovskiy Zaton
525084,Мосальск,Mosal'sk
524894,Москва,Moscow (North-Western Administrative Okrug)
524901,Москва,Moscow (Mozhaysky District)
524901,Москва,Moscow (Butyrsky District)
524901,Москва,Moscow (Tsentralnyy administrativnyy okrug)
524901,Москва,Moscow
524901,Москва,Moscow (Basmanny District)
524901,Москва,Moscow (Ochakovo-Matveyevskoye District)
524901,Москва,Moscow (Yakimanka District)
524894,Москва,Moscow (Novomoskovsky Administrative Okrug)
524901,Москва,Moscow (Meshchansky District)
524901,Москва,Moscow (Khoroshyovsky District)
524901,Москва,Moscow (North-Western Administrative Okrug)
524901,Москва,Moscow (Western Administrative Okrug)
524901,Москва,Moscow (Meshchanskiy)
524901,Москва,Moscow (Prospekt Vernadskoho District)
524901,Москва,Moscow (Presnensky District)
524901,Москва,Moscow (Alekseevskiy rayon)
524901,Москва,Moscow (rayon Khamovniki)
524901,Москва,Moscow (Vostochnyy administrativnyy okrug)
524894,Москва,Moscow
524901,Москва,Moscow (rayon Krylatskoye)
524901,Москва,Moscow (Yuzhnoportovny District)
857690,Московский,Moskovskiy
1498365,Московский,Moskovskiy
524916,Московский Район,Kaliningrad (Moskovskiy Rayon)
524907,Московское,Moskovskoye
6417535,Мосрентген,Mosrentgen
524809,Мостовской,Mostovskoy
1498314,Мотыгино,Motygino
8506194,Моховая Падь,Mokhovaya Pad’
2019867,Мохсоголлох,Mokhsogollokh
1498589,Мочище,Mochishche
525025,Мошенское,Moshenskoye
1498389,Мошково,Moshkovo
524681,Мраково,Mrakovo
524651,Мстера,Mstera
524598,Мугреевский,Mugreyevskiy
1498161,Мужи,Muzhi
524504,Мулино,Mulino
524473,Мумра,Mumra
1498248,Мундыбаш,Mundybash
1540711,Муравленко,Muravlenko
524423,Мураново,Muranovo
524414,Мураши,Murashi
524305,Мурик,Murmansk
524311,Мурино,Murino
524298,Мурмино,Murmino
524294,Муром,Murom
6930055,Муромцево,Muromtsevo
1498205,Муромцево,Muromtsevo
871870,Мурсалимкино,Mursalimkino
524243,Мурыгино,Murygino
524183,Муслюмово,Muslyumovo
524573,Муханово,Mukhanovo
2019718,Мухен,Mukhen
2019710,Мухоршибирь,Mukhor-Shibir'
524534,Мухтолово,Mukhtolovo
524627,Мучкапский,Muchkapskiy
524640,Мценск,Mtsensk
525988,Мшинская,Mshinskaya
555336,Мыза-Ивановка,Myza-Ivanovka
1504850,Мыс-Каменный,Mys-Kamennyy
1498129,Мыски,Myski
523842,Мысхако,Myskhako
7587623,Мытищи,Mytishchi
523812,Мытищи,Mytishchi
523859,Мышкин,Myshkin
523990,Мякса,Myaksa
523928,Мятлево,Myatlevo
523750,Набережные Челны,Naberezhnye Chelny
523198,Навашино,Navashino
523186,Навля,Navlya
523161,Наволоки,Navoloki
9883005,Нагатинский Затон,Moscow (Nagatinsky Zaton District)
9883006,Нагорный,Moscow (Nagorny District)
1498067,Нагорный,Nagornyy
7079042,Нагорный,Nagornyy
523583,Нагорск,Nagorsk
523560,Нагутское,Nagutskoye
523662,Надвоицы,Nadvoitsy
1498087,Надым,Nadym
1497951,Назарово,Nazarovo
523090,Назарьево,Nazar’yevo
523064,Назрань,Nazran
1497932,Называевск,Nazyvayevsk
1498027,Налобиха,Nalobikha
523523,Нальчик,Nal'chik
2019488,Намцы,Namtsy
523443,Нариманов,Narimanov
818537,Наро-Фоминск,Naro-Fominsk
523426,Наро-Фоминск,Naro-Fominsk
523415,Наровчат,Narovchat
523408,Нартан,Nartan
